IXI098,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI098/IXI098_t1.nii.gz
IXI099,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI099/IXI099_t1.nii.gz
IXI100,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI100/IXI100_t1.nii.gz
IXI101,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI101/IXI101_t1.nii.gz
IXI102,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI102/IXI102_t1.nii.gz
IXI103,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI103/IXI103_t1.nii.gz
IXI104,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI104/IXI104_t1.nii.gz
IXI105,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI105/IXI105_t1.nii.gz
IXI106,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI106/IXI106_t1.nii.gz
IXI107,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI107/IXI107_t1.nii.gz
IXI108,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI108/IXI108_t1.nii.gz
IXI109,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI109/IXI109_t1.nii.gz
IXI110,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI110/IXI110_t1.nii.gz
IXI111,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI111/IXI111_t1.nii.gz
IXI112,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI112/IXI112_t1.nii.gz
IXI113,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI113/IXI113_t1.nii.gz
IXI114,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI114/IXI114_t1.nii.gz
IXI115,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI115/IXI115_t1.nii.gz
IXI117,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI117/IXI117_t1.nii.gz
IXI118,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI118/IXI118_t1.nii.gz
IXI119,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI119/IXI119_t1.nii.gz
IXI120,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI120/IXI120_t1.nii.gz
IXI121,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI121/IXI121_t1.nii.gz
IXI122,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI122/IXI122_t1.nii.gz
IXI123,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI123/IXI123_t1.nii.gz
IXI126,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI126/IXI126_t1.nii.gz
IXI127,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI127/IXI127_t1.nii.gz
IXI128,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI128/IXI128_t1.nii.gz
IXI129,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI129/IXI129_t1.nii.gz
IXI130,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI130/IXI130_t1.nii.gz
IXI131,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI131/IXI131_t1.nii.gz
IXI132,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI132/IXI132_t1.nii.gz
IXI134,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI134/IXI134_t1.nii.gz
IXI135,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI135/IXI135_t1.nii.gz
IXI136,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI136/IXI136_t1.nii.gz
IXI137,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI137/IXI137_t1.nii.gz
IXI138,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI138/IXI138_t1.nii.gz
IXI139,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI139/IXI139_t1.nii.gz
IXI140,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI140/IXI140_t1.nii.gz
IXI141,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI141/IXI141_t1.nii.gz
IXI142,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI142/IXI142_t1.nii.gz
IXI143,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI143/IXI143_t1.nii.gz
IXI144,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI144/IXI144_t1.nii.gz
IXI145,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI145/IXI145_t1.nii.gz
IXI146,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI146/IXI146_t1.nii.gz
IXI148,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI148/IXI148_t1.nii.gz
IXI150,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI150/IXI150_t1.nii.gz
IXI151,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI151/IXI151_t1.nii.gz
IXI153,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI153/IXI153_t1.nii.gz
IXI154,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI154/IXI154_t1.nii.gz
IXI156,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI156/IXI156_t1.nii.gz
IXI157,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI157/IXI157_t1.nii.gz
IXI158,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI158/IXI158_t1.nii.gz
IXI159,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI159/IXI159_t1.nii.gz
IXI160,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI160/IXI160_t1.nii.gz
IXI161,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI161/IXI161_t1.nii.gz
IXI162,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI162/IXI162_t1.nii.gz
IXI163,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI163/IXI163_t1.nii.gz
IXI164,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI164/IXI164_t1.nii.gz
IXI165,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI165/IXI165_t1.nii.gz
IXI166,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI166/IXI166_t1.nii.gz
IXI167,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI167/IXI167_t1.nii.gz
IXI168,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI168/IXI168_t1.nii.gz
IXI169,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI169/IXI169_t1.nii.gz
IXI170,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI170/IXI170_t1.nii.gz
IXI172,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI172/IXI172_t1.nii.gz
IXI173,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI173/IXI173_t1.nii.gz
IXI174,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI174/IXI174_t1.nii.gz
IXI175,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI175/IXI175_t1.nii.gz
IXI176,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI176/IXI176_t1.nii.gz
IXI177,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI177/IXI177_t1.nii.gz
IXI178,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI178/IXI178_t1.nii.gz
IXI179,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI179/IXI179_t1.nii.gz
IXI180,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI180/IXI180_t1.nii.gz
IXI181,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI181/IXI181_t1.nii.gz
IXI183,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI183/IXI183_t1.nii.gz
IXI184,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI184/IXI184_t1.nii.gz
IXI185,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI185/IXI185_t1.nii.gz
IXI186,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI186/IXI186_t1.nii.gz
IXI188,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI188/IXI188_t1.nii.gz
IXI189,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI189/IXI189_t1.nii.gz
IXI191,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI191/IXI191_t1.nii.gz
IXI192,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI192/IXI192_t1.nii.gz
IXI193,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI193/IXI193_t1.nii.gz
IXI194,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI194/IXI194_t1.nii.gz
IXI195,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI195/IXI195_t1.nii.gz
IXI196,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI196/IXI196_t1.nii.gz
IXI197,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI197/IXI197_t1.nii.gz
IXI198,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI198/IXI198_t1.nii.gz
IXI199,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI199/IXI199_t1.nii.gz
IXI200,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI200/IXI200_t1.nii.gz
IXI201,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI201/IXI201_t1.nii.gz
IXI202,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI202/IXI202_t1.nii.gz
IXI204,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI204/IXI204_t1.nii.gz
IXI205,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI205/IXI205_t1.nii.gz
IXI206,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI206/IXI206_t1.nii.gz
IXI207,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI207/IXI207_t1.nii.gz
IXI208,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI208/IXI208_t1.nii.gz
IXI209,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI209/IXI209_t1.nii.gz
IXI210,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI210/IXI210_t1.nii.gz
IXI211,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI211/IXI211_t1.nii.gz
IXI212,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI212/IXI212_t1.nii.gz
IXI213,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI213/IXI213_t1.nii.gz
IXI214,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI214/IXI214_t1.nii.gz
IXI216,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI216/IXI216_t1.nii.gz
IXI217,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI217/IXI217_t1.nii.gz
IXI218,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI218/IXI218_t1.nii.gz
IXI219,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI219/IXI219_t1.nii.gz
IXI221,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI221/IXI221_t1.nii.gz
IXI222,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI222/IXI222_t1.nii.gz
IXI223,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI223/IXI223_t1.nii.gz
IXI224,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI224/IXI224_t1.nii.gz
IXI225,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI225/IXI225_t1.nii.gz
IXI226,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI226/IXI226_t1.nii.gz
IXI227,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI227/IXI227_t1.nii.gz
IXI228,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI228/IXI228_t1.nii.gz
IXI229,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI229/IXI229_t1.nii.gz
IXI230,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI230/IXI230_t1.nii.gz
IXI231,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI231/IXI231_t1.nii.gz
IXI232,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI232/IXI232_t1.nii.gz
IXI233,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI233/IXI233_t1.nii.gz
IXI234,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI234/IXI234_t1.nii.gz
IXI236,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI236/IXI236_t1.nii.gz
IXI237,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI237/IXI237_t1.nii.gz
IXI238,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI238/IXI238_t1.nii.gz
IXI239,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI239/IXI239_t1.nii.gz
IXI240,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI240/IXI240_t1.nii.gz
IXI241,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI241/IXI241_t1.nii.gz
IXI242,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI242/IXI242_t1.nii.gz
IXI244,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI244/IXI244_t1.nii.gz
IXI246,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI246/IXI246_t1.nii.gz
IXI247,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI247/IXI247_t1.nii.gz
IXI248,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI248/IXI248_t1.nii.gz
IXI249,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI249/IXI249_t1.nii.gz
IXI250,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI250/IXI250_t1.nii.gz
IXI251,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI251/IXI251_t1.nii.gz
IXI252,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI252/IXI252_t1.nii.gz
IXI253,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI253/IXI253_t1.nii.gz
IXI254,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI254/IXI254_t1.nii.gz
IXI255,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI255/IXI255_t1.nii.gz
IXI256,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI256/IXI256_t1.nii.gz
IXI257,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI257/IXI257_t1.nii.gz
IXI258,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI258/IXI258_t1.nii.gz
IXI259,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI259/IXI259_t1.nii.gz
IXI260,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI260/IXI260_t1.nii.gz
IXI261,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI261/IXI261_t1.nii.gz
IXI262,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI262/IXI262_t1.nii.gz
IXI263,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI263/IXI263_t1.nii.gz
IXI264,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI264/IXI264_t1.nii.gz
IXI265,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI265/IXI265_t1.nii.gz
IXI266,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI266/IXI266_t1.nii.gz
IXI267,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI267/IXI267_t1.nii.gz
IXI268,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI268/IXI268_t1.nii.gz
IXI269,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI269/IXI269_t1.nii.gz
IXI270,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI270/IXI270_t1.nii.gz
IXI274,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI274/IXI274_t1.nii.gz
IXI275,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI275/IXI275_t1.nii.gz
IXI276,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI276/IXI276_t1.nii.gz
IXI277,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI277/IXI277_t1.nii.gz
IXI278,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI278/IXI278_t1.nii.gz
IXI279,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI279/IXI279_t1.nii.gz
IXI280,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI280/IXI280_t1.nii.gz
IXI282,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI282/IXI282_t1.nii.gz
IXI284,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI284/IXI284_t1.nii.gz
IXI285,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI285/IXI285_t1.nii.gz
IXI286,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI286/IXI286_t1.nii.gz
IXI287,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI287/IXI287_t1.nii.gz
IXI288,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI288/IXI288_t1.nii.gz
IXI289,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI289/IXI289_t1.nii.gz
IXI290,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI290/IXI290_t1.nii.gz
IXI291,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI291/IXI291_t1.nii.gz
IXI292,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI292/IXI292_t1.nii.gz
IXI293,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI293/IXI293_t1.nii.gz
IXI294,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI294/IXI294_t1.nii.gz
IXI295,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI295/IXI295_t1.nii.gz
IXI296,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI296/IXI296_t1.nii.gz
IXI297,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI297/IXI297_t1.nii.gz
IXI298,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI298/IXI298_t1.nii.gz
IXI299,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI299/IXI299_t1.nii.gz
IXI300,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI300/IXI300_t1.nii.gz
IXI302,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI302/IXI302_t1.nii.gz
IXI303,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI303/IXI303_t1.nii.gz
IXI304,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI304/IXI304_t1.nii.gz
IXI305,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI305/IXI305_t1.nii.gz
IXI306,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI306/IXI306_t1.nii.gz
IXI307,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI307/IXI307_t1.nii.gz
IXI308,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI308/IXI308_t1.nii.gz
IXI310,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI310/IXI310_t1.nii.gz
IXI311,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI311/IXI311_t1.nii.gz
IXI312,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI312/IXI312_t1.nii.gz
IXI313,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI313/IXI313_t1.nii.gz
IXI314,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI314/IXI314_t1.nii.gz
IXI315,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI315/IXI315_t1.nii.gz
IXI316,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI316/IXI316_t1.nii.gz
IXI317,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI317/IXI317_t1.nii.gz
IXI318,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI318/IXI318_t1.nii.gz
IXI319,/data-nas/brains/IXI_Dataset/interim_copy_test/IXI319/IXI319_t1.nii.gz
